Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Class
FALSE,accepted,0,TRUE,10964,FALSE,9,12,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,34,0,FALSE,low
TRUE,verified,2,TRUE,8610,FALSE,106,2,TRUE,high
FALSE,accepted,2,FALSE,21495,TRUE,27,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,12,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,28,0,FALSE,low
FALSE,unreviewed,1,FALSE,419,FALSE,85,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,120,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,34,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,189,1,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,40,0,FALSE,high
FALSE,accepted,5,TRUE,21495,TRUE,261,0,FALSE,high
TRUE,verified,11,FALSE,10964,FALSE,35,2,TRUE,high
FALSE,accepted,0,FALSE,693,FALSE,125,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,66,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,80,0,FALSE,low
FALSE,accepted,2,FALSE,8610,FALSE,175,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,9,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,158,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,149,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,36,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,39,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,53,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,82,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,54,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,36,0,FALSE,high
FALSE,accepted,3,TRUE,17568,TRUE,201,0,FALSE,high
FALSE,unreviewed,0,FALSE,693,FALSE,56,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,74,0,FALSE,high
FALSE,accepted,1,FALSE,419,FALSE,97,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,36,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,32,1,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,38,3,FALSE,high
TRUE,verified,40,TRUE,17568,TRUE,156,1,TRUE,high
FALSE,accepted,3,FALSE,419,FALSE,33,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,43,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,31,0,FALSE,low
FALSE,unreviewed,0,FALSE,2503,TRUE,25,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,51,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,83,0,FALSE,low
FALSE,verified,7,TRUE,17568,TRUE,156,1,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,32,0,FALSE,low
FALSE,accepted,1,FALSE,693,FALSE,88,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,38,2,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,39,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,79,0,FALSE,high
FALSE,accepted,1,TRUE,10964,FALSE,93,0,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,58,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,71,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,91,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,41,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,12,3,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,82,1,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,47,0,FALSE,high
FALSE,accepted,1,TRUE,21495,TRUE,87,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,45,0,FALSE,high
FALSE,accepted,1,FALSE,2503,TRUE,49,0,FALSE,high
FALSE,accepted,1,TRUE,17568,TRUE,31,2,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,43,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,111,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,283,0,FALSE,high
FALSE,accepted,0,FALSE,17568,TRUE,41,0,FALSE,high
TRUE,verified,22,TRUE,8610,FALSE,48,6,TRUE,high
FALSE,unreviewed,0,TRUE,598,FALSE,80,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,142,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,103,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,4,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,47,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,9,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,37,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,28,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,67,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,50,3,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,46,0,FALSE,low
TRUE,verified,0,FALSE,8610,FALSE,103,2,TRUE,high
TRUE,verified,1,TRUE,8610,FALSE,19,4,TRUE,high
FALSE,accepted,0,TRUE,17568,TRUE,39,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,17,0,FALSE,high
TRUE,verified,1,FALSE,693,FALSE,107,1,TRUE,high
FALSE,accepted,0,FALSE,8610,FALSE,261,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,54,3,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,7,4,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,1045,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,71,0,FALSE,low
FALSE,accepted,2,FALSE,8610,FALSE,94,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,14,0,FALSE,low
FALSE,accepted,1,FALSE,8610,FALSE,32,0,FALSE,high
TRUE,verified,2,FALSE,21495,TRUE,98,2,TRUE,high
FALSE,accepted,0,FALSE,2503,TRUE,10,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,55,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,30,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,134,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,102,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,668,0,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,57,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,74,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,36,0,FALSE,low
FALSE,accepted,1,TRUE,2660,FALSE,20,1,FALSE,high
FALSE,unreviewed,0,FALSE,2503,TRUE,117,0,FALSE,high
TRUE,accepted,0,TRUE,2660,FALSE,59,1,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,155,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,50,0,FALSE,high
FALSE,accepted,0,TRUE,419,FALSE,62,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,60,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,45,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,42,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,63,0,FALSE,low
FALSE,unreviewed,0,TRUE,419,FALSE,34,0,FALSE,low
FALSE,accepted,1,FALSE,693,FALSE,45,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,94,0,FALSE,low
TRUE,verified,26,TRUE,17568,TRUE,146,2,TRUE,high
FALSE,accepted,2,TRUE,21495,TRUE,29,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,7,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,163,0,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,26,2,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,33,1,FALSE,high
TRUE,verified,4,FALSE,2660,FALSE,23,1,TRUE,high
FALSE,accepted,0,TRUE,598,FALSE,45,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,66,0,FALSE,high
FALSE,accepted,2,TRUE,17568,TRUE,103,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,52,2,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,95,0,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,47,1,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,42,0,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,22,0,FALSE,high
FALSE,accepted,2,TRUE,2660,FALSE,40,0,FALSE,low
FALSE,unreviewed,0,TRUE,8610,FALSE,35,4,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,76,0,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,52,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,105,0,FALSE,low
FALSE,accepted,1,TRUE,21495,TRUE,83,0,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,39,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,17,0,FALSE,low
FALSE,unreviewed,1,FALSE,598,FALSE,72,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,48,0,FALSE,low
TRUE,verified,9,FALSE,8610,FALSE,22,2,TRUE,high
FALSE,accepted,0,TRUE,8610,FALSE,24,3,FALSE,high
FALSE,accepted,2,TRUE,21495,TRUE,54,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,192,0,FALSE,high
FALSE,unreviewed,1,FALSE,419,FALSE,44,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,44,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,18,0,FALSE,high
FALSE,accepted,2,FALSE,419,FALSE,91,0,FALSE,low
TRUE,verified,2,TRUE,8610,FALSE,120,3,TRUE,high
FALSE,accepted,0,FALSE,693,FALSE,303,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,21,1,FALSE,low
TRUE,verified,2,TRUE,17568,TRUE,175,3,TRUE,high
FALSE,accepted,1,FALSE,2660,FALSE,93,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,85,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,13,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,72,0,FALSE,low
FALSE,accepted,1,FALSE,598,FALSE,6,0,FALSE,low
FALSE,accepted,0,FALSE,17568,TRUE,41,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,25,0,FALSE,high
FALSE,unreviewed,0,FALSE,693,FALSE,147,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,122,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,44,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,51,0,FALSE,low
FALSE,accepted,1,FALSE,419,FALSE,125,0,FALSE,low
FALSE,accepted,1,TRUE,10964,FALSE,23,0,FALSE,high
TRUE,accepted,0,TRUE,10964,FALSE,110,12,FALSE,low
FALSE,accepted,1,FALSE,17568,TRUE,64,0,FALSE,high
FALSE,accepted,1,TRUE,10964,FALSE,31,2,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,22,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,25,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,67,4,FALSE,high
TRUE,verified,3,TRUE,2503,TRUE,11,4,TRUE,high
FALSE,accepted,0,TRUE,10964,FALSE,113,1,FALSE,high
FALSE,accepted,6,TRUE,419,FALSE,25,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,73,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,99,0,FALSE,low
FALSE,accepted,1,FALSE,17568,TRUE,25,1,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,9,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,21,1,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,74,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,25,0,FALSE,low
TRUE,verified,19,TRUE,21495,TRUE,25,2,TRUE,high
FALSE,accepted,0,FALSE,2503,TRUE,40,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,435,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,58,7,FALSE,low
FALSE,accepted,6,FALSE,8610,FALSE,119,1,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,62,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,39,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,74,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,26,2,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,25,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,5,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,8,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,51,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,8,3,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,24,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,88,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,41,3,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,35,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,26,0,FALSE,low
FALSE,unreviewed,2,FALSE,2503,TRUE,56,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,33,0,FALSE,low
TRUE,accepted,2,TRUE,10964,FALSE,170,12,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,126,0,FALSE,high
TRUE,verified,26,TRUE,17568,TRUE,32,4,TRUE,high
FALSE,accepted,3,TRUE,2503,TRUE,22,0,FALSE,low
FALSE,accepted,0,FALSE,598,FALSE,48,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,34,0,FALSE,low
TRUE,verified,1,TRUE,8610,FALSE,19,4,TRUE,high
FALSE,accepted,0,FALSE,419,FALSE,25,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,31,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,59,0,FALSE,low
FALSE,accepted,2,TRUE,17568,TRUE,113,3,FALSE,high
FALSE,accepted,1,FALSE,2503,TRUE,40,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,24,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,45,1,FALSE,low
FALSE,accepted,2,TRUE,419,FALSE,35,0,FALSE,low
FALSE,accepted,3,FALSE,693,FALSE,42,0,FALSE,high
FALSE,accepted,8,FALSE,2660,FALSE,72,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,16,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,17,0,FALSE,low
FALSE,accepted,0,FALSE,8610,FALSE,49,0,FALSE,high
FALSE,accepted,1,TRUE,8610,FALSE,64,1,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,34,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,19,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,68,0,FALSE,high
FALSE,accepted,1,FALSE,17568,TRUE,65,0,FALSE,high
TRUE,verified,58,TRUE,17568,TRUE,107,4,TRUE,high
FALSE,accepted,0,FALSE,8610,FALSE,9,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,45,0,FALSE,low
FALSE,accepted,2,FALSE,21495,TRUE,29,2,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,204,0,FALSE,high
FALSE,unreviewed,1,FALSE,598,FALSE,90,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,30,1,FALSE,high
FALSE,accepted,1,TRUE,21495,TRUE,25,0,FALSE,high
TRUE,verified,0,FALSE,8610,FALSE,107,3,TRUE,high
TRUE,verified,0,TRUE,8610,FALSE,45,4,TRUE,high
FALSE,accepted,1,TRUE,10964,FALSE,46,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,31,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,36,2,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,38,3,FALSE,high
FALSE,unreviewed,0,TRUE,419,FALSE,23,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,44,0,FALSE,low
FALSE,accepted,0,TRUE,693,FALSE,49,0,FALSE,low
FALSE,accepted,2,FALSE,2503,TRUE,23,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,59,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,156,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,54,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,96,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,146,0,FALSE,high
FALSE,unreviewed,0,FALSE,38,FALSE,40,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,36,0,FALSE,low
TRUE,accepted,0,FALSE,10964,FALSE,79,26,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,38,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,54,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,78,4,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,74,2,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,48,1,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,69,0,FALSE,low
TRUE,verified,155,TRUE,17568,TRUE,81,3,TRUE,high
FALSE,accepted,0,TRUE,10964,FALSE,25,3,FALSE,high
FALSE,accepted,4,FALSE,8610,FALSE,129,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,50,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,24,0,FALSE,low
FALSE,accepted,6,TRUE,8610,FALSE,7,2,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,62,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,47,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,70,0,FALSE,low
FALSE,accepted,3,FALSE,693,FALSE,91,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,84,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,39,3,FALSE,high
FALSE,accepted,1,FALSE,693,FALSE,88,1,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,68,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,83,1,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,178,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,117,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,91,0,FALSE,high
TRUE,accepted,0,TRUE,17568,TRUE,40,6,FALSE,low
TRUE,accepted,0,TRUE,10964,FALSE,50,12,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,75,4,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,87,0,FALSE,high
FALSE,accepted,2,FALSE,2503,TRUE,207,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,52,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,112,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,107,0,FALSE,low
FALSE,accepted,2,TRUE,17568,TRUE,161,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,66,0,FALSE,low
FALSE,unreviewed,0,TRUE,8610,FALSE,33,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,54,2,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,139,0,FALSE,low
FALSE,accepted,4,TRUE,17568,TRUE,43,4,FALSE,high
FALSE,accepted,1,TRUE,17568,TRUE,164,2,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,17,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,169,7,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,53,0,FALSE,low
FALSE,accepted,3,FALSE,8610,FALSE,119,0,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,44,0,FALSE,low
TRUE,accepted,0,TRUE,17568,TRUE,142,6,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,41,0,FALSE,low
FALSE,accepted,0,TRUE,17568,TRUE,62,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,156,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,148,2,FALSE,high
FALSE,unreviewed,0,FALSE,2503,TRUE,52,0,FALSE,low
FALSE,accepted,1,FALSE,2660,FALSE,176,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,11,0,FALSE,low
TRUE,verified,42,TRUE,17568,TRUE,118,3,TRUE,high
FALSE,unreviewed,0,FALSE,598,FALSE,40,0,FALSE,low
FALSE,accepted,2,FALSE,17568,TRUE,53,1,FALSE,high
FALSE,unreviewed,1,TRUE,2660,FALSE,53,0,FALSE,low
FALSE,accepted,2,TRUE,693,FALSE,42,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,49,3,FALSE,high
FALSE,unreviewed,0,FALSE,2660,FALSE,107,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,43,0,FALSE,high
FALSE,accepted,0,FALSE,419,FALSE,20,0,FALSE,low
FALSE,accepted,0,FALSE,21495,TRUE,44,3,FALSE,low
FALSE,accepted,0,FALSE,10964,FALSE,20,2,FALSE,high
FALSE,accepted,2,TRUE,10964,FALSE,18,0,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,196,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,48,0,FALSE,high
FALSE,accepted,1,FALSE,8610,FALSE,70,0,FALSE,high
FALSE,accepted,0,FALSE,17568,TRUE,55,0,FALSE,high
FALSE,accepted,0,FALSE,21495,TRUE,8,2,FALSE,high
FALSE,unreviewed,0,FALSE,598,FALSE,79,0,FALSE,low
FALSE,accepted,1,TRUE,21495,TRUE,36,0,FALSE,high
FALSE,accepted,4,FALSE,598,FALSE,34,0,FALSE,low
FALSE,unreviewed,0,FALSE,38,FALSE,36,0,FALSE,low
FALSE,accepted,2,FALSE,2660,FALSE,289,0,FALSE,high
FALSE,unreviewed,0,FALSE,693,FALSE,68,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,51,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,35,0,FALSE,low
FALSE,accepted,1,FALSE,21495,TRUE,92,1,FALSE,high
FALSE,accepted,3,FALSE,21495,TRUE,109,2,FALSE,high
FALSE,unreviewed,1,FALSE,419,FALSE,4,0,FALSE,low
FALSE,accepted,1,FALSE,693,FALSE,108,0,FALSE,low
FALSE,unreviewed,1,TRUE,21495,TRUE,65,0,FALSE,low
FALSE,accepted,2,FALSE,419,FALSE,68,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,17,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,28,0,FALSE,low
FALSE,accepted,11,FALSE,21495,TRUE,31,0,FALSE,high
FALSE,accepted,0,FALSE,10964,FALSE,68,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,26,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,15,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,21,0,FALSE,high
FALSE,accepted,12,FALSE,2660,FALSE,156,0,FALSE,high
FALSE,accepted,0,FALSE,8610,FALSE,30,3,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,49,0,FALSE,low
FALSE,accepted,1,FALSE,10964,FALSE,116,0,FALSE,high
FALSE,unreviewed,0,FALSE,693,FALSE,93,0,FALSE,low
FALSE,accepted,0,TRUE,21495,TRUE,25,0,FALSE,high
FALSE,accepted,0,TRUE,2660,FALSE,15,1,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,137,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,57,0,FALSE,low
FALSE,accepted,2,FALSE,2503,TRUE,36,0,FALSE,high
FALSE,accepted,1,FALSE,419,FALSE,27,0,FALSE,low
FALSE,accepted,4,FALSE,2503,TRUE,179,0,FALSE,high
FALSE,accepted,0,TRUE,21495,TRUE,30,0,FALSE,high
FALSE,accepted,0,TRUE,17568,TRUE,29,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,55,0,FALSE,low
FALSE,accepted,1,FALSE,419,FALSE,40,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,27,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,41,0,FALSE,low
FALSE,accepted,0,FALSE,693,FALSE,115,0,FALSE,low
FALSE,unreviewed,1,FALSE,419,FALSE,36,0,FALSE,low
FALSE,accepted,0,FALSE,2503,TRUE,104,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,55,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,63,0,FALSE,low
FALSE,unreviewed,0,FALSE,598,FALSE,49,0,FALSE,low
FALSE,accepted,2,FALSE,419,FALSE,77,0,FALSE,low
FALSE,unreviewed,0,FALSE,419,FALSE,16,0,FALSE,low
FALSE,unreviewed,0,FALSE,693,FALSE,127,0,FALSE,low
FALSE,unreviewed,0,FALSE,2660,FALSE,41,0,FALSE,low
FALSE,accepted,0,FALSE,419,FALSE,84,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,54,0,FALSE,low
FALSE,accepted,3,FALSE,8610,FALSE,27,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,21,0,FALSE,low
FALSE,accepted,4,FALSE,17568,TRUE,30,0,FALSE,high
FALSE,accepted,1,FALSE,598,FALSE,52,0,FALSE,low
FALSE,unreviewed,1,FALSE,419,FALSE,27,0,FALSE,low
FALSE,accepted,0,FALSE,2660,FALSE,24,0,FALSE,low
FALSE,accepted,1,TRUE,17568,TRUE,24,0,FALSE,high
TRUE,accepted,1,FALSE,10964,FALSE,55,26,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,8,0,FALSE,high
FALSE,accepted,0,TRUE,2503,TRUE,32,0,FALSE,low
FALSE,accepted,0,TRUE,8610,FALSE,270,2,FALSE,high
FALSE,accepted,0,FALSE,2660,FALSE,11,0,FALSE,low
FALSE,accepted,0,TRUE,2503,TRUE,7,0,FALSE,low
FALSE,accepted,3,TRUE,17568,TRUE,116,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,29,9,FALSE,high
FALSE,unreviewed,0,FALSE,419,FALSE,105,0,FALSE,low
TRUE,verified,0,TRUE,8610,FALSE,78,7,TRUE,high
FALSE,accepted,0,FALSE,419,FALSE,32,0,FALSE,low
FALSE,accepted,1,TRUE,10964,FALSE,58,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,70,1,FALSE,low
FALSE,accepted,4,TRUE,21495,TRUE,189,0,FALSE,high
FALSE,accepted,0,FALSE,693,FALSE,50,0,FALSE,low
FALSE,accepted,0,TRUE,10964,FALSE,92,0,FALSE,high
FALSE,accepted,0,TRUE,693,FALSE,6,0,FALSE,low
FALSE,accepted,1,FALSE,2503,TRUE,96,0,FALSE,high
FALSE,accepted,0,FALSE,2503,TRUE,36,0,FALSE,low
FALSE,accepted,6,TRUE,21495,TRUE,266,0,FALSE,high
FALSE,accepted,0,FALSE,598,FALSE,337,0,FALSE,high
FALSE,accepted,0,TRUE,8610,FALSE,35,1,FALSE,high
FALSE,accepted,0,TRUE,10964,FALSE,35,1,FALSE,high
