Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Is_Verified,Length_Referent_Text,Number_Verified_Annotations,Pinned,Total_Votes_log
FALSE,accepted,1,TRUE,FALSE,64,0,FALSE,1.113943352
FALSE,accepted,0,FALSE,FALSE,50,2,FALSE,0.602059991
FALSE,accepted,0,TRUE,TRUE,18,0,FALSE,1.301029996
FALSE,accepted,0,TRUE,TRUE,6,0,FALSE,1.176091259
FALSE,accepted,0,TRUE,FALSE,5,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,33,0,FALSE,0.602059991
TRUE,verified,0,TRUE,TRUE,17,3,TRUE,2.10720997
FALSE,accepted,2,FALSE,FALSE,14,0,FALSE,1.204119983
FALSE,accepted,0,FALSE,FALSE,54,1,FALSE,1.204119983
FALSE,accepted,0,TRUE,FALSE,108,0,FALSE,1.681241237
FALSE,accepted,0,TRUE,FALSE,27,0,FALSE,0.77815125
FALSE,unreviewed,0,FALSE,FALSE,37,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,52,0,FALSE,0.84509804
FALSE,accepted,0,TRUE,FALSE,19,0,FALSE,1.748188027
FALSE,unreviewed,0,FALSE,FALSE,68,0,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,FALSE,30,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,7,1,FALSE,1.041392685
FALSE,accepted,0,TRUE,TRUE,21,0,FALSE,1.079181246
FALSE,accepted,0,FALSE,FALSE,43,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,9,12,FALSE,0.477121255
FALSE,accepted,0,FALSE,FALSE,34,0,FALSE,0.602059991
TRUE,verified,2,TRUE,FALSE,106,2,TRUE,2.26245109
FALSE,accepted,2,FALSE,TRUE,27,0,FALSE,1.531478917
FALSE,accepted,0,TRUE,TRUE,12,0,FALSE,1.361727836
FALSE,unreviewed,0,FALSE,FALSE,28,0,FALSE,0
FALSE,unreviewed,1,FALSE,FALSE,85,0,FALSE,0
FALSE,accepted,3,TRUE,TRUE,120,0,FALSE,1.716003344
FALSE,accepted,0,TRUE,FALSE,34,0,FALSE,1.62324929
FALSE,accepted,0,FALSE,TRUE,189,1,FALSE,1.806179974
FALSE,accepted,0,TRUE,FALSE,40,0,FALSE,1.204119983
FALSE,accepted,5,TRUE,TRUE,261,0,FALSE,2.365487985
TRUE,verified,11,FALSE,FALSE,35,2,TRUE,2.646403726
FALSE,accepted,0,FALSE,FALSE,125,0,FALSE,0.903089987
FALSE,accepted,0,FALSE,FALSE,66,0,FALSE,1.612783857
FALSE,accepted,0,FALSE,FALSE,80,0,FALSE,0.602059991
FALSE,accepted,2,FALSE,FALSE,175,0,FALSE,1.770852012
FALSE,accepted,0,TRUE,FALSE,9,0,FALSE,0.84509804
FALSE,accepted,0,TRUE,TRUE,158,0,FALSE,1.913813852
FALSE,unreviewed,0,FALSE,FALSE,149,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,36,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,39,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,53,0,FALSE,0.602059991
FALSE,accepted,0,TRUE,FALSE,82,0,FALSE,0.954242509
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,36,0,FALSE,1.113943352
FALSE,accepted,3,TRUE,TRUE,201,0,FALSE,1.832508913
FALSE,unreviewed,0,FALSE,FALSE,56,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,74,0,FALSE,1.477121255
FALSE,accepted,1,FALSE,FALSE,97,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,36,0,FALSE,0.602059991
FALSE,accepted,0,TRUE,TRUE,32,1,FALSE,1.72427587
FALSE,accepted,0,TRUE,TRUE,38,3,FALSE,1.462397998
TRUE,verified,40,TRUE,TRUE,156,1,TRUE,2.871572936
FALSE,accepted,3,FALSE,FALSE,33,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,43,0,FALSE,0.84509804
FALSE,unreviewed,0,FALSE,FALSE,31,0,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,TRUE,25,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,83,0,FALSE,0.301029996
FALSE,verified,7,TRUE,TRUE,156,1,FALSE,2.123851641
FALSE,accepted,1,FALSE,FALSE,32,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,FALSE,88,0,FALSE,1.380211242
FALSE,accepted,0,TRUE,TRUE,38,2,FALSE,1.431363764
FALSE,accepted,0,FALSE,TRUE,39,0,FALSE,0.903089987
FALSE,accepted,0,TRUE,TRUE,79,0,FALSE,1.602059991
FALSE,accepted,1,TRUE,FALSE,93,0,FALSE,2.033423755
FALSE,accepted,1,FALSE,FALSE,58,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,71,0,FALSE,1.579783597
FALSE,unreviewed,0,FALSE,FALSE,91,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,12,3,FALSE,0.602059991
FALSE,accepted,0,TRUE,TRUE,82,1,FALSE,1.612783857
FALSE,accepted,0,FALSE,FALSE,47,0,FALSE,1.113943352
FALSE,accepted,1,TRUE,TRUE,87,0,FALSE,1.851258349
FALSE,accepted,0,FALSE,TRUE,45,0,FALSE,1.568201724
FALSE,accepted,1,FALSE,TRUE,49,0,FALSE,1.146128036
FALSE,accepted,1,TRUE,TRUE,31,2,FALSE,1.838849091
FALSE,accepted,0,FALSE,FALSE,43,0,FALSE,1.886490725
FALSE,accepted,0,FALSE,FALSE,111,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,283,0,FALSE,1.643452676
FALSE,accepted,0,FALSE,TRUE,41,0,FALSE,1.602059991
TRUE,verified,22,TRUE,FALSE,48,6,TRUE,2.756636108
FALSE,unreviewed,0,TRUE,FALSE,80,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,142,0,FALSE,0.698970004
FALSE,accepted,1,FALSE,FALSE,103,0,FALSE,0.602059991
FALSE,unreviewed,0,FALSE,FALSE,4,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,47,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,9,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,37,0,FALSE,1.462397998
FALSE,accepted,0,FALSE,FALSE,28,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,67,0,FALSE,0.477121255
FALSE,accepted,1,TRUE,TRUE,50,3,FALSE,1.633468456
FALSE,unreviewed,0,FALSE,FALSE,46,0,FALSE,0
TRUE,verified,0,FALSE,FALSE,103,2,TRUE,2.164352856
TRUE,verified,1,TRUE,FALSE,19,4,TRUE,2.113943352
FALSE,accepted,0,TRUE,TRUE,39,0,FALSE,1.230448921
FALSE,accepted,0,TRUE,FALSE,17,0,FALSE,1.380211242
TRUE,verified,1,FALSE,FALSE,107,1,TRUE,2.320146286
FALSE,accepted,0,FALSE,FALSE,261,0,FALSE,2.596597096
FALSE,accepted,0,TRUE,TRUE,54,3,FALSE,0.698970004
FALSE,accepted,1,FALSE,TRUE,7,4,FALSE,1.491361694
FALSE,accepted,0,FALSE,FALSE,1045,0,FALSE,1.414973348
FALSE,unreviewed,0,FALSE,FALSE,71,0,FALSE,0.602059991
FALSE,accepted,2,FALSE,FALSE,94,0,FALSE,1.380211242
FALSE,unreviewed,0,FALSE,FALSE,14,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,32,0,FALSE,2.045322979
TRUE,verified,2,FALSE,TRUE,98,2,TRUE,2.418301291
FALSE,accepted,0,FALSE,TRUE,10,0,FALSE,0.477121255
FALSE,unreviewed,0,FALSE,FALSE,55,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,30,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,134,0,FALSE,2.100370545
FALSE,accepted,0,FALSE,FALSE,102,0,FALSE,1.851258349
FALSE,accepted,0,TRUE,TRUE,668,0,FALSE,2.942504106
FALSE,accepted,0,TRUE,FALSE,57,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,74,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,36,0,FALSE,0
FALSE,accepted,1,TRUE,FALSE,20,1,FALSE,1.491361694
FALSE,unreviewed,0,FALSE,TRUE,117,0,FALSE,1.176091259
TRUE,accepted,0,TRUE,FALSE,59,1,FALSE,0
FALSE,accepted,0,FALSE,FALSE,155,0,FALSE,0.477121255
FALSE,accepted,0,FALSE,FALSE,50,0,FALSE,1.176091259
FALSE,accepted,0,TRUE,FALSE,62,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,FALSE,60,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,45,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,TRUE,42,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,63,0,FALSE,0.84509804
FALSE,unreviewed,0,TRUE,FALSE,34,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,45,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,94,0,FALSE,0.84509804
TRUE,verified,26,TRUE,TRUE,146,2,TRUE,3.014520539
FALSE,accepted,2,TRUE,TRUE,29,0,FALSE,1.041392685
FALSE,accepted,0,FALSE,FALSE,7,0,FALSE,0.77815125
FALSE,accepted,1,FALSE,FALSE,163,0,FALSE,1
FALSE,accepted,0,FALSE,FALSE,26,2,FALSE,0.301029996
FALSE,accepted,1,TRUE,TRUE,33,1,FALSE,1.707570176
TRUE,verified,4,FALSE,FALSE,23,1,TRUE,2.176091259
FALSE,accepted,0,TRUE,FALSE,45,0,FALSE,0
FALSE,accepted,1,TRUE,TRUE,66,0,FALSE,1.892094603
FALSE,accepted,2,TRUE,TRUE,103,0,FALSE,1.278753601
FALSE,accepted,0,TRUE,FALSE,52,2,FALSE,1.531478917
FALSE,accepted,0,TRUE,FALSE,95,0,FALSE,2.093421685
FALSE,unreviewed,0,FALSE,FALSE,47,1,FALSE,0
FALSE,accepted,0,FALSE,FALSE,42,0,FALSE,1.255272505
FALSE,accepted,0,FALSE,FALSE,22,0,FALSE,1.698970004
FALSE,accepted,2,TRUE,FALSE,40,0,FALSE,0.954242509
FALSE,unreviewed,0,TRUE,FALSE,35,4,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,76,0,FALSE,1.812913357
FALSE,unreviewed,0,FALSE,FALSE,52,0,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,FALSE,105,0,FALSE,0
FALSE,accepted,1,TRUE,TRUE,83,0,FALSE,1.113943352
FALSE,accepted,1,FALSE,FALSE,39,0,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,FALSE,17,0,FALSE,0
FALSE,unreviewed,1,FALSE,FALSE,72,0,FALSE,0.698970004
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,0
TRUE,verified,9,FALSE,FALSE,22,2,TRUE,2.646403726
FALSE,accepted,0,TRUE,FALSE,24,3,FALSE,1.531478917
FALSE,accepted,2,TRUE,TRUE,54,0,FALSE,1.146128036
FALSE,accepted,0,FALSE,FALSE,192,0,FALSE,1.079181246
FALSE,unreviewed,1,FALSE,FALSE,44,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,44,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,18,0,FALSE,1.397940009
FALSE,accepted,2,FALSE,FALSE,91,0,FALSE,0.903089987
TRUE,verified,2,TRUE,FALSE,120,3,TRUE,2.230448921
FALSE,accepted,0,FALSE,FALSE,303,0,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,21,1,FALSE,0.602059991
TRUE,verified,2,TRUE,TRUE,175,3,TRUE,2.322219295
FALSE,accepted,1,FALSE,FALSE,93,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,FALSE,85,0,FALSE,1.799340549
FALSE,accepted,0,FALSE,FALSE,13,0,FALSE,0.954242509
FALSE,accepted,0,FALSE,TRUE,72,0,FALSE,0.602059991
FALSE,accepted,1,FALSE,FALSE,6,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,41,0,FALSE,1.579783597
FALSE,accepted,0,FALSE,FALSE,25,0,FALSE,1.447158031
FALSE,unreviewed,0,FALSE,FALSE,147,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,122,0,FALSE,2.579783597
FALSE,accepted,0,FALSE,FALSE,44,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,125,0,FALSE,0.301029996
FALSE,accepted,1,TRUE,FALSE,23,0,FALSE,1.77815125
TRUE,accepted,0,TRUE,FALSE,110,12,FALSE,0.698970004
FALSE,accepted,1,FALSE,TRUE,64,0,FALSE,1.851258349
FALSE,accepted,1,TRUE,FALSE,31,2,FALSE,1.963787827
FALSE,accepted,0,FALSE,FALSE,22,0,FALSE,0.77815125
FALSE,accepted,0,TRUE,TRUE,25,0,FALSE,1.278753601
FALSE,accepted,0,TRUE,TRUE,67,4,FALSE,1.431363764
TRUE,verified,3,TRUE,TRUE,11,4,TRUE,1.643452676
FALSE,accepted,0,TRUE,FALSE,113,1,FALSE,1.176091259
FALSE,accepted,6,TRUE,FALSE,25,0,FALSE,2.117271296
FALSE,unreviewed,0,FALSE,FALSE,73,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,99,0,FALSE,0.602059991
FALSE,accepted,1,FALSE,TRUE,25,1,FALSE,1.944482672
FALSE,accepted,1,FALSE,FALSE,9,0,FALSE,1.278753601
FALSE,accepted,0,FALSE,TRUE,21,1,FALSE,1.643452676
FALSE,accepted,0,FALSE,FALSE,74,0,FALSE,1.568201724
FALSE,unreviewed,0,FALSE,FALSE,25,0,FALSE,0
TRUE,verified,19,TRUE,TRUE,25,2,TRUE,3.040206628
FALSE,accepted,0,FALSE,TRUE,40,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,435,0,FALSE,1.707570176
FALSE,accepted,0,TRUE,FALSE,58,7,FALSE,0.698970004
FALSE,accepted,6,FALSE,FALSE,119,1,FALSE,1.716003344
FALSE,accepted,0,TRUE,FALSE,62,0,FALSE,1.447158031
FALSE,accepted,0,FALSE,TRUE,39,0,FALSE,2.120573931
FALSE,unreviewed,0,FALSE,FALSE,74,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,26,2,FALSE,1.322219295
FALSE,accepted,0,FALSE,TRUE,25,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,5,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,8,0,FALSE,1.146128036
FALSE,accepted,0,FALSE,TRUE,51,0,FALSE,1.505149978
FALSE,accepted,0,TRUE,TRUE,8,3,FALSE,1.414973348
FALSE,accepted,0,FALSE,FALSE,24,0,FALSE,0.477121255
FALSE,accepted,1,FALSE,TRUE,88,0,FALSE,0
FALSE,accepted,1,FALSE,TRUE,41,3,FALSE,0.77815125
FALSE,accepted,0,FALSE,FALSE,35,0,FALSE,0.903089987
FALSE,unreviewed,0,FALSE,FALSE,26,0,FALSE,0
FALSE,unreviewed,2,FALSE,TRUE,56,0,FALSE,1
FALSE,accepted,0,TRUE,FALSE,33,0,FALSE,0.602059991
TRUE,accepted,2,TRUE,FALSE,170,12,FALSE,1.491361694
FALSE,accepted,0,TRUE,TRUE,126,0,FALSE,1.176091259
TRUE,verified,26,TRUE,TRUE,32,4,TRUE,2.567026366
FALSE,accepted,3,TRUE,TRUE,22,0,FALSE,0.954242509
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,0.477121255
FALSE,accepted,1,FALSE,FALSE,34,0,FALSE,0.477121255
TRUE,verified,1,TRUE,FALSE,19,4,TRUE,2.113943352
FALSE,accepted,0,FALSE,FALSE,25,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,31,0,FALSE,0.477121255
FALSE,unreviewed,0,FALSE,FALSE,59,0,FALSE,0
FALSE,accepted,2,TRUE,TRUE,113,3,FALSE,1.51851394
FALSE,accepted,1,FALSE,TRUE,40,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,TRUE,24,0,FALSE,1.799340549
FALSE,accepted,0,FALSE,FALSE,45,1,FALSE,0
FALSE,accepted,2,TRUE,FALSE,35,0,FALSE,0.698970004
FALSE,accepted,3,FALSE,FALSE,42,0,FALSE,1.230448921
FALSE,accepted,8,FALSE,FALSE,72,0,FALSE,1.681241237
FALSE,unreviewed,0,FALSE,FALSE,16,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,17,0,FALSE,0.698970004
FALSE,accepted,0,FALSE,FALSE,49,0,FALSE,2.833784375
FALSE,accepted,1,TRUE,FALSE,64,1,FALSE,2.240549248
FALSE,unreviewed,0,FALSE,FALSE,34,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,19,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,68,0,FALSE,1.72427587
FALSE,accepted,1,FALSE,TRUE,65,0,FALSE,1.698970004
TRUE,verified,58,TRUE,TRUE,107,4,TRUE,3.118595365
FALSE,accepted,0,FALSE,FALSE,9,0,FALSE,1.939519253
FALSE,accepted,0,FALSE,FALSE,45,0,FALSE,0.301029996
FALSE,accepted,2,FALSE,TRUE,29,2,FALSE,1.602059991
FALSE,accepted,0,FALSE,FALSE,204,0,FALSE,1.230448921
FALSE,unreviewed,1,FALSE,FALSE,90,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,FALSE,30,1,FALSE,1.633468456
FALSE,accepted,1,TRUE,TRUE,25,0,FALSE,1.949390007
TRUE,verified,0,FALSE,FALSE,107,3,TRUE,2.81756537
TRUE,verified,0,TRUE,FALSE,45,4,TRUE,2.053078443
FALSE,accepted,1,TRUE,FALSE,46,0,FALSE,1.556302501
FALSE,accepted,0,TRUE,TRUE,31,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,36,2,FALSE,1.763427994
FALSE,accepted,0,TRUE,FALSE,38,3,FALSE,1.462397998
FALSE,unreviewed,0,TRUE,FALSE,23,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,44,0,FALSE,0
FALSE,accepted,0,TRUE,FALSE,49,0,FALSE,0.602059991
FALSE,accepted,2,FALSE,TRUE,23,0,FALSE,1.568201724
FALSE,accepted,0,TRUE,TRUE,59,0,FALSE,1.944482672
FALSE,accepted,0,FALSE,FALSE,156,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,54,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,TRUE,96,0,FALSE,1.716003344
FALSE,accepted,0,FALSE,FALSE,146,0,FALSE,1.977723605
FALSE,unreviewed,0,FALSE,FALSE,40,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,36,0,FALSE,0
TRUE,accepted,0,FALSE,FALSE,79,26,FALSE,0
FALSE,accepted,0,TRUE,TRUE,38,0,FALSE,1.740362689
FALSE,accepted,0,TRUE,TRUE,54,0,FALSE,2.235528447
FALSE,accepted,0,TRUE,TRUE,78,4,FALSE,1.255272505
FALSE,accepted,0,FALSE,FALSE,74,2,FALSE,1.986771734
FALSE,accepted,0,TRUE,TRUE,48,1,FALSE,1.113943352
FALSE,accepted,0,TRUE,TRUE,69,0,FALSE,0.602059991
TRUE,verified,155,TRUE,TRUE,81,3,TRUE,3.240049772
FALSE,accepted,0,TRUE,FALSE,25,3,FALSE,1.431363764
FALSE,accepted,4,FALSE,FALSE,129,0,FALSE,1.755874856
FALSE,accepted,0,TRUE,FALSE,50,0,FALSE,1.255272505
FALSE,accepted,0,FALSE,TRUE,24,0,FALSE,0.77815125
FALSE,accepted,6,TRUE,FALSE,7,2,FALSE,1.919078092
FALSE,accepted,1,FALSE,FALSE,62,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,47,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,70,0,FALSE,0.698970004
FALSE,accepted,3,FALSE,FALSE,91,0,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,FALSE,84,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,39,3,FALSE,1.505149978
FALSE,accepted,1,FALSE,FALSE,88,1,FALSE,1.278753601
FALSE,unreviewed,0,FALSE,FALSE,68,0,FALSE,0.301029996
FALSE,accepted,0,TRUE,TRUE,83,1,FALSE,1.51851394
FALSE,unreviewed,0,FALSE,FALSE,178,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,117,0,FALSE,1.681241237
FALSE,accepted,0,TRUE,TRUE,91,0,FALSE,2.424881637
TRUE,accepted,0,TRUE,TRUE,40,6,FALSE,0.602059991
TRUE,accepted,0,TRUE,FALSE,50,12,FALSE,1.342422681
FALSE,accepted,0,TRUE,TRUE,75,4,FALSE,1.342422681
FALSE,accepted,0,TRUE,TRUE,87,0,FALSE,1.230448921
FALSE,accepted,2,FALSE,TRUE,207,0,FALSE,1.447158031
FALSE,accepted,0,TRUE,FALSE,52,0,FALSE,1.785329835
FALSE,accepted,0,FALSE,FALSE,112,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,FALSE,107,0,FALSE,0.77815125
FALSE,accepted,2,TRUE,TRUE,161,0,FALSE,1.826074803
FALSE,accepted,0,TRUE,FALSE,66,0,FALSE,0
FALSE,unreviewed,0,TRUE,FALSE,33,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,54,2,FALSE,0.477121255
FALSE,unreviewed,0,FALSE,FALSE,139,0,FALSE,0.301029996
FALSE,accepted,4,TRUE,TRUE,43,4,FALSE,1.477121255
FALSE,accepted,1,TRUE,TRUE,164,2,FALSE,1.397940009
FALSE,accepted,0,TRUE,TRUE,17,0,FALSE,1.431363764
FALSE,accepted,0,TRUE,TRUE,169,7,FALSE,1.079181246
FALSE,accepted,0,FALSE,FALSE,53,0,FALSE,0.602059991
FALSE,accepted,3,FALSE,FALSE,119,0,FALSE,2.67669361
FALSE,unreviewed,0,FALSE,FALSE,44,0,FALSE,0
TRUE,accepted,0,TRUE,TRUE,142,6,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,62,0,FALSE,1.041392685
FALSE,accepted,0,FALSE,TRUE,156,0,FALSE,2.068185862
FALSE,accepted,0,FALSE,FALSE,148,2,FALSE,1.462397998
FALSE,unreviewed,0,FALSE,TRUE,52,0,FALSE,0.477121255
FALSE,accepted,1,FALSE,FALSE,176,0,FALSE,1.477121255
FALSE,accepted,0,FALSE,FALSE,11,0,FALSE,0.602059991
TRUE,verified,42,TRUE,TRUE,118,3,TRUE,3.25358029
FALSE,unreviewed,0,FALSE,FALSE,40,0,FALSE,0
FALSE,accepted,2,FALSE,TRUE,53,1,FALSE,1.255272505
FALSE,unreviewed,1,TRUE,FALSE,53,0,FALSE,0.903089987
FALSE,accepted,2,TRUE,FALSE,42,0,FALSE,1.176091259
FALSE,accepted,0,TRUE,TRUE,49,3,FALSE,1.361727836
FALSE,unreviewed,0,FALSE,FALSE,107,0,FALSE,0
FALSE,accepted,3,TRUE,TRUE,43,0,FALSE,1.924279286
FALSE,accepted,0,FALSE,FALSE,20,0,FALSE,0
FALSE,accepted,0,FALSE,TRUE,44,3,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,20,2,FALSE,1.986771734
FALSE,accepted,2,TRUE,FALSE,18,0,FALSE,1.579783597
FALSE,accepted,1,FALSE,FALSE,196,0,FALSE,1.832508913
FALSE,accepted,0,FALSE,FALSE,48,0,FALSE,1.86923172
FALSE,accepted,1,FALSE,FALSE,70,0,FALSE,1.633468456
FALSE,accepted,0,FALSE,TRUE,55,0,FALSE,1.707570176
FALSE,accepted,0,FALSE,TRUE,8,2,FALSE,1.556302501
FALSE,unreviewed,0,FALSE,FALSE,79,0,FALSE,0
FALSE,accepted,1,TRUE,TRUE,36,0,FALSE,2.029383778
FALSE,accepted,4,FALSE,FALSE,34,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,36,0,FALSE,0
FALSE,accepted,2,FALSE,FALSE,289,0,FALSE,1.770852012
FALSE,unreviewed,0,FALSE,FALSE,68,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,51,0,FALSE,1.255272505
FALSE,accepted,0,FALSE,FALSE,35,0,FALSE,0.301029996
FALSE,accepted,1,FALSE,TRUE,92,1,FALSE,2.075546961
FALSE,accepted,3,FALSE,TRUE,109,2,FALSE,1.176091259
FALSE,unreviewed,1,FALSE,FALSE,4,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,108,0,FALSE,0.77815125
FALSE,unreviewed,1,TRUE,TRUE,65,0,FALSE,0.84509804
FALSE,accepted,2,FALSE,FALSE,68,0,FALSE,0.84509804
FALSE,accepted,0,FALSE,TRUE,17,0,FALSE,0.301029996
FALSE,unreviewed,0,FALSE,FALSE,28,0,FALSE,0
FALSE,accepted,11,FALSE,TRUE,31,0,FALSE,1.531478917
FALSE,accepted,0,FALSE,FALSE,68,0,FALSE,1.397940009
FALSE,accepted,0,FALSE,TRUE,26,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,15,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,21,0,FALSE,1.041392685
FALSE,accepted,12,FALSE,FALSE,156,0,FALSE,2.021189299
FALSE,accepted,0,FALSE,FALSE,30,3,FALSE,1.662757832
FALSE,accepted,0,FALSE,FALSE,49,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,116,0,FALSE,1.763427994
FALSE,unreviewed,0,FALSE,FALSE,93,0,FALSE,0
FALSE,accepted,0,TRUE,TRUE,25,0,FALSE,1.380211242
FALSE,accepted,0,TRUE,FALSE,15,1,FALSE,1.51851394
FALSE,accepted,0,FALSE,FALSE,137,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,57,0,FALSE,0
FALSE,accepted,2,FALSE,TRUE,36,0,FALSE,1.531478917
FALSE,accepted,1,FALSE,FALSE,27,0,FALSE,0
FALSE,accepted,4,FALSE,TRUE,179,0,FALSE,1.397940009
FALSE,accepted,0,TRUE,TRUE,30,0,FALSE,1.079181246
FALSE,accepted,0,TRUE,TRUE,29,0,FALSE,1.204119983
FALSE,accepted,0,FALSE,FALSE,55,0,FALSE,0
FALSE,accepted,1,FALSE,FALSE,40,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,27,0,FALSE,1.204119983
FALSE,accepted,0,FALSE,FALSE,41,0,FALSE,0.84509804
FALSE,accepted,0,FALSE,FALSE,115,0,FALSE,0.698970004
FALSE,unreviewed,1,FALSE,FALSE,36,0,FALSE,0.301029996
FALSE,accepted,0,FALSE,TRUE,104,0,FALSE,1.380211242
FALSE,accepted,0,FALSE,TRUE,55,0,FALSE,0.698970004
FALSE,unreviewed,0,FALSE,FALSE,63,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,49,0,FALSE,0
FALSE,accepted,2,FALSE,FALSE,77,0,FALSE,0.477121255
FALSE,unreviewed,0,FALSE,FALSE,16,0,FALSE,0.84509804
FALSE,unreviewed,0,FALSE,FALSE,127,0,FALSE,0
FALSE,unreviewed,0,FALSE,FALSE,41,0,FALSE,0
FALSE,accepted,0,FALSE,FALSE,84,0,FALSE,0.477121255
FALSE,accepted,0,TRUE,TRUE,54,0,FALSE,0.301029996
FALSE,accepted,3,FALSE,FALSE,27,0,FALSE,2.214843848
FALSE,accepted,0,TRUE,FALSE,21,0,FALSE,0.77815125
FALSE,accepted,4,FALSE,TRUE,30,0,FALSE,1.707570176
FALSE,accepted,1,FALSE,FALSE,52,0,FALSE,0
FALSE,unreviewed,1,FALSE,FALSE,27,0,FALSE,0.602059991
FALSE,accepted,0,FALSE,FALSE,24,0,FALSE,0.301029996
